Simparams: [dsname, z, center[0], center[1], center[2], Rvir, pathname, L[0], L[1], L[2], convert]
Simparams: ['VELA_v2_01', 2.9992119434663596, 0.5126152038574219, 0.5041236877441406, 0.4491004943847656, 31.25, '/global/cscratch1/sd/cstrawn/VELA_v2_01/10MpcBox_csf512_a0.250.d', 0.0763461, -0.95166, 61.7763, 3572.132392817435]
Scanparams: [R, n_th, n_phi, n_r, r_max, num_lines, line_reached]
Scanparams: [0.052489655864102445, 12, 12, 12, 1.5, 416, 0]
Ions: [' ']
Bins: [density:low:0.0_1e-2, density:medium:1e-2_1e-1, density:selfshielding:1e-1_1e1, density:starforming:1e1_np.inf, temperature:cold:0.0_10**3.8, temperature:cool:10**3.8_10**4.5, temperature:warm-hot:10**4.5_10**6.5, temperature:hot:10**6.5_np.inf, radial_velocity:inflow:-np.inf_-10:units-km/s, radial_velocity:tangential:-10_10:units-km/s, radial_velocity:outflow:10_np.inf:units-km/s, resolution:high:0_500:field-(gas,dx):units-pc, resolution:medium:500_1200:field-(gas,dx):units-pc, resolution:low:1200_np.inf:field-(gas,dx):units-pc]
Data: [i, theta, phi, r, alpha, startx, starty, startz, endx, endy, endz,  :cdens,  :fraction,  :density:low,  :density:medium,  :density:selfshielding,  :density:starforming,  :temperature:cold,  :temperature:cool,  :temperature:warm-hot,  :temperature:hot,  :radial_velocity:inflow:units-km/s,  :radial_velocity:tangential:units-km/s,  :radial_velocity:outflow:units-km/s,  :resolution:high:field-(gas,dx):units-pc,  :resolution:medium:field-(gas,dx):units-pc,  :resolution:low:field-(gas,dx):units-pc, T, n, Z]
[ 2.49000000e+02  2.61799388e+00  4.18879020e+00  4.77178690e-03  3.05898427e-01  4.99436412e-01  4.82097756e-01  4.03314670e-01  5.32296986e-01  5.19269258e-01  4.95830171e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.50000000e+02  2.61799388e+00  5.23598776e-01  2.38589345e-03  4.21821122e+00  5.35287827e-01  5.17944946e-01  4.03822586e-01  4.87969791e-01  4.86588480e-01  4.92131314e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.51000000e+02  2.09439510e+00  5.23598776e+00  1.31224140e-02  1.04334936e+00  5.35311069e-01  4.65165584e-01  4.22224337e-01  5.07896788e-01  5.37343466e-01  4.93354264e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.52000000e+02  1.30899694e+00  5.75958653e+00  9.54357379e-03  1.58979562e+00  5.56540169e-01  4.78567300e-01  4.62239460e-01  4.65742816e-01  5.30696781e-01  4.54557425e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.53000000e+02  1.83259571e+00  2.09439510e+00  8.35062707e-03  2.62256780e+00  4.87248297e-01  5.48235946e-01  4.36224446e-01  5.48706002e-01  4.69979120e-01  4.69683011e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.54000000e+02  2.61799388e+00  1.57079633e+00  1.19294672e-02  6.04923253e+00  5.12559282e-01  5.31065587e-01  4.04052798e-01  4.90033165e-01  4.73892659e-01  4.89167346e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.55000000e+02  2.61799388e-01  5.23598776e-01  1.07365205e-02  2.33423628e+00  5.24443145e-01  5.10134701e-01  4.99885645e-01  4.95830550e-01  4.78361031e-01  4.04008592e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.56000000e+02  5.23598776e-01  1.57079633e+00  4.77178690e-03  1.71303353e+00  5.12671625e-01  5.29665218e-01  4.94956694e-01  5.13912303e-01  4.70572553e-01  4.08197408e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.57000000e+02  2.61799388e-01  3.14159265e+00  9.54357379e-03  4.02088026e-01  4.99092543e-01  5.03342604e-01  4.99812342e-01  5.32802480e-01  4.87570847e-01  4.01651517e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.58000000e+02  1.04719755e+00  0.00000000e+00  1.07365205e-02  5.28334126e+00  5.58104975e-01  5.03719869e-01  4.75286017e-01  4.77802437e-01  5.16115325e-01  4.08814136e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.59000000e+02  1.04719755e+00  2.09439510e+00  1.19294672e-02  9.67625986e-01  4.89919339e-01  5.43081791e-01  4.75976652e-01  5.27563292e-01  4.51953853e-01  4.39931019e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.60000000e+02  1.30899694e+00  3.66519143e+00  9.54357379e-03  1.31540249e-01  4.68723331e-01  4.78566464e-01  4.62347976e-01  5.64954509e-01  5.13017676e-01  4.38403663e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.61000000e+02  2.09439510e+00  2.09439510e+00  7.15768035e-03  6.02837585e+00  4.89854477e-01  5.43890295e-01  4.23493263e-01  5.23961266e-01  4.56723788e-01  4.71026230e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.62000000e+02  2.35619449e+00  0.00000000e+00  1.07365205e-02  3.84457218e+00  5.49685103e-01  5.04695739e-01  4.11943270e-01  4.67420141e-01  4.87674906e-01  4.74898993e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.63000000e+02  5.23598776e-01  1.57079633e+00  1.31224140e-02  2.95969517e+00  5.12671625e-01  5.29665218e-01  4.94956694e-01  5.37606109e-01  4.76083839e-01  4.08192858e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.64000000e+02  1.30899694e+00  2.09439510e+00  1.19294672e-02  9.35984347e-01  4.87281871e-01  5.47817434e-01  4.63391847e-01  5.27186441e-01  4.51228057e-01  4.53453366e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.65000000e+02  0.00000000e+00  1.57079633e+00  2.38589345e-03  2.65815047e-01  5.12680065e-01  5.03315184e-01  5.01583883e-01  5.07951021e-01  5.03678393e-01  3.96711770e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.66000000e+02  1.04719755e+00  2.09439510e+00  1.31224140e-02  2.25307467e+00  4.89919339e-01  5.43081791e-01  4.75976652e-01  5.52821225e-01  4.66699106e-01  4.40909657e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.67000000e+02  2.61799388e-01  1.57079633e+00  9.54357379e-03  4.36300537e+00  5.12677985e-01  5.16926444e-01  5.00004811e-01  5.18977458e-01  5.08845803e-01  3.95526700e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.68000000e+02  1.57079633e+00  4.18879020e+00  4.77178690e-03  3.08914779e+00  4.86369963e-01  4.58671455e-01  4.48432741e-01  5.30425826e-01  5.53939935e-01  4.50344186e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.69000000e+02  5.23598776e-01  4.18879020e+00  8.35062707e-03  6.08956309e+00  4.99548755e-01  4.80697387e-01  4.94218565e-01  5.37997946e-01  5.16520846e-01  4.03339550e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.70000000e+02  1.57079633e+00  0.00000000e+00  9.54357379e-03  3.40589325e+00  5.65104820e-01  5.04124187e-01  4.49035633e-01  4.61812678e-01  4.86073751e-01  4.43978847e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.71000000e+02  2.61799388e+00  2.61799388e+00  1.31224140e-02  1.60250433e+00  4.89830487e-01  5.17944513e-01  4.03878758e-01  5.15372457e-01  5.02649150e-01  5.04548096e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.72000000e+02  1.04719755e+00  2.09439510e+00  1.19294672e-03  3.74659278e+00  4.89919339e-01  5.43081791e-01  4.75976652e-01  5.36657800e-01  4.66772020e-01  4.21085933e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.73000000e+02  5.23598776e-01  0.00000000e+00  1.07365205e-02  2.76740777e+00  5.38916183e-01  5.03423753e-01  4.94520012e-01  4.80726539e-01  4.85156474e-01  4.09074545e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.74000000e+02  1.04719755e+00  0.00000000e+00  8.35062707e-03  2.96825754e+00  5.58104975e-01  5.03719869e-01  4.75286017e-01  4.66835929e-01  4.88234773e-01  4.25780171e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.75000000e+02  7.85398163e-01  1.57079633e+00  1.07365205e-02  8.51547443e-01  5.12661421e-01  5.40663378e-01  4.86783553e-01  4.98724700e-01  4.57704214e-01  4.23980680e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.76000000e+02  5.23598776e-01  1.57079633e+00  1.31224140e-02  5.09594536e+00  5.12671625e-01  5.29665218e-01  4.94956694e-01  5.03019646e-01  5.00734597e-01  3.94505142e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.77000000e+02  1.04719755e+00  5.23598776e-01  1.19294672e-02  4.45759409e+00  5.52015063e-01  5.26445802e-01  4.75643635e-01  4.87831851e-01  4.83762360e-01  4.04374462e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.78000000e+02  7.85398163e-01  3.66519143e+00  5.96473362e-03  1.67502467e-01  4.80517697e-01  4.84995989e-01  4.85965725e-01  5.51357624e-01  5.13563607e-01  4.13950088e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.79000000e+02  1.83259571e+00  5.23598776e-01  1.31224140e-02  4.81530822e-01  5.56507077e-01  5.29680911e-01  4.35853013e-01  4.62718750e-01  5.00983274e-01  4.73280959e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.80000000e+02  1.83259571e+00  5.23598776e+00  1.19294672e-02  4.98535335e+00  5.37948536e-01  4.60429941e-01  4.34809142e-01  4.91047631e-01  5.54134581e-01  4.41165349e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.81000000e+02  5.23598776e-01  4.18879020e+00  9.54357379e-03  6.03865876e+00  4.99548755e-01  4.80697387e-01  4.94218565e-01  5.39068061e-01  5.14310766e-01  4.02955095e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.82000000e+02  2.09439510e+00  3.14159265e+00  1.07365205e-02  6.03317992e+00  4.67125432e-01  5.04527507e-01  4.22914972e-01  5.58856113e-01  4.83424698e-01  4.69399480e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.83000000e+02  1.04719755e+00  5.23598776e+00  7.15768035e-03  3.44265070e+00  5.35375930e-01  4.64357081e-01  4.74707725e-01  4.79587533e-01  5.34623684e-01  4.20201623e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.84000000e+02  1.04719755e+00  4.18879020e+00  5.96473362e-03  2.21188006e+00  4.89918590e-01  4.64356648e-01  4.74763897e-01  5.31267485e-01  5.50912439e-01  4.32113929e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.85000000e+02  2.09439510e+00  4.18879020e+00  9.54357379e-03  5.83278691e+00  4.89853728e-01  4.65165151e-01  4.22280508e-01  5.51318795e-01  5.37021875e-01  4.67879990e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.86000000e+02  2.61799388e+00  4.18879020e+00  9.54357379e-03  5.68267678e+00  4.99436412e-01  4.82097756e-01  4.03314670e-01  5.43375202e-01  5.25732617e-01  4.88085169e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.87000000e+02  2.09439510e+00  2.61799388e+00  1.19294672e-02  1.93937591e+00  4.73215778e-01  5.27253556e-01  4.23257538e-01  5.44871951e-01  4.94538247e-01  4.92653196e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.88000000e+02  1.83259571e+00  5.75958653e+00  1.07365205e-02  5.07809707e-02  5.56506595e-01  4.78985812e-01  4.35072059e-01  4.81250452e-01  5.46281088e-01  4.63855990e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.89000000e+02  2.35619449e+00  3.66519143e+00  8.35062707e-03  6.67012705e-01  4.80425969e-01  4.86139386e-01  4.11743005e-01  5.44244524e-01  5.06721703e-01  4.92515625e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.90000000e+02  1.57079633e+00  4.71238898e+00  9.54357379e-03  2.72107744e+00  5.12614704e-01  4.51640259e-01  4.48291991e-01  4.95481977e-01  5.54795744e-01  4.57569461e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.91000000e+02  2.35619449e+00  1.57079633e+00  7.15768035e-03  4.42810180e+00  5.12569693e-01  5.41806774e-01  4.12560833e-01  5.16626148e-01  4.57654069e-01  4.75190883e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.92000000e+02  1.30899694e+00  5.23598776e+00  1.07365205e-02  5.80335383e+00  5.37982111e-01  4.60011429e-01  4.61976543e-01  5.05684216e-01  5.53744215e-01  4.27456016e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
[ 2.93000000e+02  2.61799388e+00  1.57079633e+00  5.96473362e-03  5.03457590e+00  5.12559282e-01  5.31065587e-01  4.04052798e-01  5.08910163e-01  4.67877107e-01  4.87805744e-01 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00 -1.00000000e+00]
